item_name,item_id
Hidden Object Bundle 5 in 1,346140.0
Penumbra: Necrologue,346290.0
AdVenture Capitalist,346900.0
The Making of Grim Fandango Remastered,347350.0
The Making of Grim Fandango Remastered: E3 and Beyond,347360.0
The Making of Grim Fandango Remastered: The Remastered Treatment,347370.0
The Making of Grim Fandango Remastered: Developing the Game,495400.0
Frankenstein: Master of Death,347430.0
Heroes of Hellas 3: Athens,347590.0
Terra Incognita ~ Chapter One: The Descendant,347560.0
Doodle God,348360.0
Immune,348670.0
BlastZone 2,349260.0
Cubicle Quest,349500.0
Belladonna,351340.0
Intergalactic Bubbles,351490.0
Spirit Of War,352190.0
Cars,331160.0
Finding Nemo,331450.0
WALL E,331750.0
Treasure Planet Battle at Procyon,331970.0
Cars Mater-National,332260.0
Chicken Little Ace in Action,338300.0
Chicken Little,339040.0
Bolt,340990.0
Cars Radiator Springs Adventures,343140.0
Train Valley,353640.0
Assassin's Creed Rogue,311560.0
PAYDAY: The Web Series,354500.0
PAYDAY: The Web Series: The Vault,354510.0
PAYDAY: The Web Series: Hector,354520.0
PAYDAY: The Web Series: The Elephant,354530.0
PAYDAY: The Web Series: Greta: The Assassin,354540.0
PAYDAY: The Web Series: Vlad & Gage,354550.0
PAYDAY: The Web Series: First World Bank,494710.0
The Settlers Online,354640.0
Gravilon,355150.0
Age of Empires II HD: The African Kingdoms,355950.0
Sheltered,356040.0
Party Hard,356570.0
The Music Machine,359040.0
Shower With Your Dad Simulator 2015: Do You Still Shower With Your Dad,359050.0
Elite Dangerous,359320.0
"Once Bitten, Twice Dead",360590.0
12 Labours of Hercules II: The Cretan Bull,360640.0
Cards and Castles,360730.0
StarFence: Heroic Edition,360750.0
Steamalot: Epoch's Journey,361160.0
Sparkle 3 Genesis,361190.0
Are You Smarter Than a 5th Grader,361400.0
Dead Space 2,47780.0
Software Inc.,362620.0
Black Mesa Dedicated Server,346680.0
Black Mesa,362890.0
Spermination,363460.0
Escape Machines,363490.0
Holy Potatoes! A Weapon Shop?!,363600.0
Lilly and Sasha: Curse of the Immortals,364270.0
Hacknet,365450.0
Puzzle Station 15th Anniversary Retro Release,366990.0
Magicka 2,238370.0
Magicka 2: Spell Balance Beta,397080.0
PING 1.5+,363580.0
Marble Mayhem: Fragile Ball,370510.0
Sparkle 2,370550.0
Midnight's Blessing,370640.0
Teddy Floppy Ear - The Race,371420.0
Grey Cubes,371500.0
Gunnheim,371510.0
Rolling Sun,371670.0
Starship Rubicon,372030.0
Temper Tantrum,373110.0
Pizza Express,375250.0
16bit Trader,375460.0
New kind of adventure,375510.0
Shadowrun Chronicles - Boston Lockdown,267750.0
Minecraft: Story Mode - A Telltale Games Series,376870.0
Duck Game,312530.0
Zombie Killtime,380700.0
Batman™: Arkham Knight,208650.0
Batman™: Arkham Origins Blackgate - Deluxe Edition,267490.0
Star Chronicles: Delta Quadrant,383330.0
Squarelands,383560.0
Close Order,383800.0
Six Sides of the World,384480.0
Firewatch,383870.0
CAT Interstellar,384740.0
Hook,367580.0
Guardians of Victoria,385080.0
Burgers,385830.0
HoD: A pirate adventure,386330.0
Alpha Runner,387840.0
Borderless Gaming,388080.0
Project Druid - 2D Labyrinth Explorer-,388160.0
Stellar 2D,391070.0
Gun Rocket,391420.0
Punch Club,394310.0
Spaceport Hope,394540.0
A Wolf in Autumn,395270.0
World's Fastest Pizza,396260.0
Timberman,398710.0
Tinboy,399430.0
Space Thinger,402670.0
Eaten Alive,403560.0
Stigmat,403570.0
Clergy Splode,403900.0
GabeN: The Final Decision,403740.0
SC2VN - The eSports Visual Novel,404480.0
Pony Island,405640.0
The Sources of Tremendous Corporation,408940.0
Ampersand,410210.0
TY the Tasmanian Tiger,411960.0
Lup,412600.0
Stardew Valley,413150.0
Vertiginous Golf,272890.0
Nyan Cat: Lost In Space,415420.0
God Game : The Odyssey,416080.0
Rubber Ducky and the Rainbow Gun,416550.0
Turbo Pug,418070.0
Idle Civilization,418910.0
RollerCoaster Tycoon 3: Platinum!,2700.0
RollerCoaster Tycoon: Deluxe,285310.0
RollerCoaster Tycoon 2: Triple Thrill Pack,285330.0
Factorio,427520.0
Golf With Your Friends,431240.0
What's under your blanket !?,432020.0
Life Is Strange™ - Directors' Commentary - 1.Two directors,440430.0
Life Is Strange™ - Directors' Commentary - 2. Let's play Life is Strange,440431.0
Life Is Strange™ - Directors' Commentary - 3. Intentions,440432.0
Life Is Strange™ - Directors' Commentary - 4. A matter of choice,440433.0
Life Is Strange™ - Directors' Commentary - 5. A lively world,440434.0
Life Is Strange™ - Directors' Commentary - 6. Capturing the moment,440435.0
Life Is Strange™ - Directors' Commentary - 7. Social issues,440436.0
Life Is Strange™ - Directors' Commentary - 8. Getting things right,440437.0
Life Is Strange™ - Directors' Commentary - 9. Voices of Arcadia Bay,440438.0
Bit Blaster XL,433950.0
CONSORTIUM,264240.0
PulseCharge,438010.0
AI: Rampage,438020.0
Dead6hot,438030.0
Surfingers,438080.0
Super Mustache,438180.0
Fractured Space,310380.0
BUTTS,439260.0
Condemned: Criminal Origins,4720.0
SEGA Mega Drive & Genesis Classics,34270.0
Binary Domain,203750.0
Broken Dreams,444480.0
Agent Origins: Escape,444560.0
Rabiez: Epidemic,448630.0
Shake Your Money Simulator 2016,448660.0
Calcu-Late,449200.0
There's Poop In My Soup,449540.0
Catch a Falling Star,451880.0
Neon Hardcorps,454200.0
Project Starship,454890.0
State of Anarchy,463210.0
Dungeon of Zolthan,463220.0
Storm of Spears,463350.0
Super Space Pug,466840.0
Super Mega Neo Pug,469730.0
The Narrator is a DICK,473450.0
Star Drifter,485330.0
Summer Sale,485890.0
12 Labours of Hercules V: Kids of Hellas,491330.0
Faeria,397060.0
Red Orchestra: Ostfront 41-45,1200.0
Mare Nostrum,1230.0
Darkest Hour: Europe '44-'45,1280.0
Evil Genius,3720.0
The Secret of Monkey Island: Special Edition,32360.0
The Polynomial,67000.0
Dragon Age II,47900.0
Quake 4,2210.0
Rogue Warrior,22310.0
The Elder Scrolls III: Morrowind,22320.0
Call of Cthulhu: Dark Corners of the Earth,22340.0
BRINK,22350.0
Fallout 3 - Game of the Year Edition,22370.0
Hunted: The Demon's Forge,22450.0
X3: Terran Conflict,2820.0
X3: Albion Prelude,201310.0
Warframe,230410.0
Gnomoria,224500.0
Space Rangers HD: A War Apart,214730.0
Edge of Space,238240.0
Craft The World,248390.0
X Rebirth,2870.0
Lovers in a Dangerous Spacetime,252110.0
FortressCraft Evolved,254200.0
Desktop Dungeons,226620.0
Ether One,265950.0
Ether One Redux,391920.0
Starbound,211820.0
Starbound - Unstable,367540.0
No Man's Sky,275850.0
Starship Corporation,292330.0
Galactic Civilizations III,226860.0
Fallout 2,38410.0
Crypt of the NecroDancer,247080.0
Dig or Die,315460.0
VoidExpanse,324260.0
Space Run,275670.0
Armed with Wings: Rearmed,340580.0
Big Pharma,344850.0
Quiplash,351510.0
Transmissions: Element 120,365300.0
The Desolate Hope,298180.0
TIS-100,370360.0
Astro Lords: Oort Cloud,372190.0
Empyrion - Galactic Survival,383120.0
Oxenfree,388880.0
Mad Max,234140.0
Gridworld,396890.0
Endless Sky,404410.0
Oh...Sir!,416690.0
Total War: WARHAMMER,364360.0
RuneScape: Idle Adventures,452780.0
Blueprint Tycoon,454060.0
Idling to Rule the Gods,466170.0
SiN Episodes: Emergence,1300.0
SiN Multiplayer,1309.0
SiN,1313.0
Hitman 2: Silent Assassin,6850.0
Grand Theft Auto III,12100.0
Grand Theft Auto III,12230.0
Grand Theft Auto: San Andreas,12120.0
Grand Theft Auto: San Andreas,12250.0
Max Payne,12140.0
Max Payne 2: The Fall of Max Payne,12150.0
Assassin's Creed,15100.0
Trials 2: Second Edition,16600.0
GRID,12750.0
FlatOut: Ultimate Carnage,12360.0
Crysis,17300.0
Tom Clancy's Rainbow Six 3: Gold Edition,19830.0
Tom Clancy's Rainbow Six 3: Athena Sword,19840.0
Bully: Scholarship Edition,12200.0
Hospital Tycoon,11590.0
Street Fighter IV,21660.0
FUEL,12800.0
Tom Clancy's Splinter Cell: Chaos Theory,13570.0
Machinarium,40700.0
Shattered Horizon,18110.0
DiRT 2,12840.0
Broken Sword 3 - the Sleeping Dragon,33610.0
STAR WARS™: The Force Unleashed™ Ultimate Sith Edition,32430.0
Aliens versus Predator Classic 2000,3730.0
The Misadventures of P.B. Winterbottom,40930.0
Alpha Protocol,34010.0
Shattered Union,3960.0
CivCity: Rome,3980.0
Railroad Tycoon 3,7610.0
Railroad Tycoon 2: Platinum,7620.0
X-COM: Terror from the Deep,7650.0
X-COM: Apocalypse,7660.0
X-COM: Interceptor,7730.0
X-COM: UFO Defense,7760.0
X-COM: Enforcer,7770.0
MLB® Front Office Manager,7780.0
Stronghold Crusader Extreme HD,16700.0
Stronghold HD,40950.0
Stronghold 2,40960.0
Stronghold Crusader HD,40970.0
Stronghold Legends,40980.0
MLB 2K10,50120.0
S.T.A.L.K.E.R.: Call of Pripyat,41700.0
Dead Rising 2,45740.0
VVVVVV,70300.0
Lara Croft and the Guardian of Light,35130.0
Need for Speed: Hot Pursuit,47870.0
The Scourge Project: Episode 1 and 2,36700.0
The Void,37000.0
Scourge: Outbreak,227560.0
"On the Rain-Slick Precipice of Darkness, Episode One",18000.0
"On the Rain-Slick Precipice of Darkness, Episode Two",18020.0
Assassin's Creed Brotherhood,48190.0
BIT.TRIP RUNNER,63710.0
Capsized,95300.0
Hydrophobia: Prophecy,92000.0
Ultra Street Fighter IV,45760.0
Duke Nukem Forever,57900.0
Assassin's Creed Revelations,201870.0
Serious Sam 3 Bonus Content,200330.0
The Darkness II,67370.0
English Country Tune,207570.0
Batman: Arkham City™,57400.0
Superbrothers: Sword & Sworcery EP,204060.0
Hitman: Blood Money,6860.0
Hitman: Codename 47,6900.0
Oil Rush,200390.0
Lone Survivor: The Director's Cut,209830.0
Tiny and Big: Grandpa's Leftovers,205910.0
Alan Wake,108710.0
Alan Wake's American Nightmare,202750.0
Battle vs Chess,211050.0
Rochard,107800.0
Vessel,108500.0
Dustforce,65300.0
Wizorb,207420.0
Intrusion 2,214970.0
Tony Hawk's Pro Skater HD,207210.0
Proteus,219680.0
Darksiders II: Deathinitive Edition,388410.0
Path of Exile,238960.0
Starseed Pilgrim,230980.0
Remember Me,228300.0
The Bureau: XCOM Declassified,65930.0
Gunpoint,206190.0
Beatbuddy: Tale of the Guardians,231040.0
Lichdom: Battlemage,261760.0
GemCraft - Chasing Shadows,296490.0
Monstrum ,296710.0
Horizon Shift,326120.0
Duke Nukem,240160.0
Duke Nukem 2,240180.0
Duke Nukem: Manhattan Project,240200.0
Arctic Adventure,358170.0
Bio Menace,358180.0
Blake Stone: Aliens of Gold,358190.0
Math Rescue,358200.0
Monster Bash,358210.0
Mystic Towers,358220.0
Paganitzu,358230.0
Monuments of Mars,358240.0
Cosmo's Cosmic Adventure,358250.0
Crystal Caves,358260.0
Death Rally (Classic),358270.0
Alien Carnage / Halloween Harry,358280.0
Hocus Pocus,358290.0
Major Stryker,358300.0
Blake Stone: Planet Strike,358310.0
Realms of Chaos,358320.0
Pharaoh's Tomb,358330.0
Word Rescue,358340.0
Secret Agent,358350.0
Raptor: Call of the Shadows (1994 Classic Edition),358360.0
Terminal Velocity,358370.0
Wacky Wheels,358380.0
Stargunner,358390.0
Shadow Warrior (Classic),358400.0
Rise of the Triad: Dark War,358410.0
Xenophage,358420.0
Balls of Steel,358430.0
Dark Ages,358440.0
Duke Nukem 3D,359850.0
FLYING TIGERS: SHADOWS OVER CHINA,365810.0
CrossCode,368340.0
NBA 2K16,370240.0
Super 3-D Noah's Ark,371180.0
The Witcher 3: Wild Hunt,292030.0
Cast of the Seven Godsends - Redux,373360.0
Hell Yeah!,205230.0
Jet Set Radio,205950.0
The Ship,2400.0
The Ship Single Player,2420.0
The Ship Tutorial,2430.0
Jade Empire: Special Edition,7110.0
Vampire: The Masquerade - Bloodlines,2600.0
Deus Ex: Invisible War,6920.0
Geometry Wars: Retro Evolved,8400.0
Lost Planet: Extreme Condition,6510.0
Midnight Club II,12160.0
Brothers in Arms: Hell's Highway,15390.0
Space Trader: Merchant Marine,11240.0
Far Cry 2,19900.0
STAR WARS™ Republic Commando,6000.0
STAR WARS™ Battlefront™ II,6060.0
Sniper Elite,3700.0
Foreign Legion: Buckets of Blood,36000.0
Resident Evil 5 / Biohazard 5,21690.0
STAR WARS™ Jedi Knight II: Jedi Outcast™,6030.0
Devil May Cry 4,45700.0
Lead and Gold - Gangs of the Wild West,42120.0
Kane & Lynch 2: Dog Days,28000.0
STAR WARS™: The Force Unleashed™ II,32500.0
Bloody Good Time,2450.0
Back to the Future: Ep 1 - It's About Time,31290.0
Back to the Future: Ep 2 - Get Tannen!,94500.0
Back to the Future: Ep 3 - Citizen Brown,94510.0
Back to the Future: Ep 4 - Double Visions,94520.0
Back to the Future: Ep 5 - OUTATIME,94530.0
Shadowgrounds,2500.0
Shadowgrounds: Survivor,11200.0
Fable III,105400.0
E.Y.E: Divine Cybermancy,91700.0
Puzzle Agent 2,94590.0
Hector: Ep 1,94600.0
Hector: Ep 2,94610.0
Hector: Ep 3,94620.0
Call of Duty: Modern Warfare 3,42680.0
Call of Duty: Modern Warfare 3 - Multiplayer,42690.0
NyxQuest,57000.0
Swords and Soldiers HD,63500.0
NightSky,99700.0
Sol Survivor,45000.0
Anomaly Warzone Earth,91200.0
Revenge of the Titans,93200.0
TRAUMA,98100.0
Kingdoms of Amalur: Reckoning™,102500.0
Aquaria,24420.0
Crayon Physics Deluxe,26900.0
Really Big Sky,201570.0
Shank,6120.0
Hammerfight,41100.0
Clive Barker's Jericho,11420.0
Breath of Death VII ,107300.0
Cthulhu Saves the World ,107310.0
Penny Arcade's On the Rain-Slick Precipice of Darkness 3,213030.0
Tom Clancy's Ghost Recon Future Soldier,212630.0
"Warhammer 40,000 Space Marine",55150.0
Sam & Max 101: Culture Shock,8200.0
Sam & Max 102: Situation: Comedy,8210.0
"Sam & Max 103: The Mole, the Mob and the Meatball",8220.0
Sam & Max 105: Reality 2.0,8240.0
Sam & Max 106: Bright Side of the Moon,8250.0
Sam & Max 201: Ice Station Santa,8260.0
Sam & Max 202: Moai Better Blues,8270.0
Sam & Max 203: Night of the Raving Dead,8280.0
Sam & Max 204: Chariots of the Dogs,8290.0
Sam & Max 205: What's New Beelzebub?,8300.0
STAR WARS™ Knights of the Old Republic™ II: The Sith Lords™,208580.0
I Am Alive,214250.0
Half Minute Hero: Super Mega Neo Climax Ultimate Boy,214830.0
Chivalry: Medieval Warfare,219640.0
Patch testing for Chivalry,232210.0
Call of Duty: Black Ops II,202970.0
Call of Duty: Black Ops II - Multiplayer,202990.0
Call of Duty: Black Ops II - Zombies,212910.0
War of the Roses,42160.0
War of the Roses Balance Beta,206980.0
Deadlight,211400.0
Infestation: Survivor Stories Classic,226700.0
DmC Devil May Cry,220440.0
Waking Mars,227200.0
Singularity,42670.0
Ace of Spades,224540.0
No Time to Explain,227280.0
No Time To Explain Remastered,368730.0
Tactical Intervention,51100.0
Spiral Knights,99900.0
War Inc. Battlezone,107900.0
Neverwinter,109600.0
APB Reloaded,113400.0
Loadout,208090.0
ROSE Online,215120.0
Blacklight: Retribution,209870.0
GunZ 2: The Second Duel,242720.0
No More Room in Hell,224260.0
Free to Play,245550.0
Free To Play (Streaming),343450.0
Infinity Wars - Animated Trading Card Game,257730.0
Sniper Elite: Nazi Zombie Army,227100.0
Resident Evil 6 / Biohazard 6,221040.0
DLC Quest,230050.0
POSTAL,232770.0
Resident Evil Revelations / Biohazard Revelations,222480.0
Receiver,234190.0
System Shock 2,238210.0
Gun Monkeys,239450.0
Mortal Kombat Komplete Edition,237110.0
Mercenary Kings,218820.0
SpeedRunners,207140.0
The Chaos Engine,242530.0
ENSLAVED™: Odyssey to the West™ Premium Edition,245280.0
METAL SLUG 3,250180.0
"Warhammer 40,000: Dawn of War – Dark Crusade",4580.0
"Warhammer 40,000: Dawn of War – Winter Assault",9310.0
"Warhammer 40,000: Dawn of War – Soulstorm",9450.0
Chroma Squad,251130.0
TowerFall Ascension,251470.0
Rocket League,252950.0
Halfway,253150.0
LEGO® MARVEL Super Heroes,249130.0
Deadly Premonition: The Director's Cut,247660.0
Sniper Elite: Nazi Zombie Army 2,247910.0
Killer is Dead,261110.0
Lethal League,261180.0
The Typing of The Dead: Overkill,246580.0
Injustice: Gods Among Us Ultimate Edition,242700.0
Borderlands: The Pre-Sequel,261640.0
Dead Rising 3,265550.0
Bloody Trapland,257750.0
DayZ,221100.0
Satellite Reign,268870.0
Dead State,239840.0
METAL GEAR RISING: REVENGEANCE,235460.0
HAWKEN,271290.0
Counter-Strike Nexon: Zombies,273110.0
Always Sometimes Monsters,274310.0
Westerado: Double Barreled,275200.0
Strider,235210.0
resident evil 4 / biohazard 4,254700.0
Gang Beasts,285900.0
Tabletop Simulator,286160.0
S.T.A.L.K.E.R.: Clear Sky,20510.0
H1Z1: Just Survive,295110.0
H1Z1: Just Survive Test Server,362300.0
H1Z1: King of the Kill,433850.0
H1Z1: King of the Kill Test Server,439700.0
Swipecart,295930.0
The Escapists,298630.0
FINAL FANTASY XIII,292120.0
Project Zomboid,108600.0
MASSIVE CHALICE,246110.0
Unturned,304930.0
RaceRoom Racing Experience ,211500.0
Velvet Sundown,307290.0
Hard West,307670.0
Firefall,227700.0
METAL GEAR SOLID V: GROUND ZEROES,311340.0
Gods Will Be Watching,274290.0
The Expendabros,312990.0
Aura Kingdom,268420.0
Heroes & Generals,227940.0
Space Hack,315260.0
Orbital Gear,298520.0
Screencheat,301970.0
A Fistful of Gun,229810.0
Roommates,317300.0
Call of Duty,2620.0
Call of Duty: United Offensive,2640.0
Call of Duty: World at War,10090.0
Dying Light,239140.0
WASTED,327510.0
Tales from the Borderlands,330830.0
Everlasting Summer,331470.0
Dungeon of the Endless,249050.0
AKIBA'S TRIP: Undead & Undressed,333980.0
FreeStyle2: Street Basketball,339610.0
Resident Evil / biohazard HD REMASTER,304240.0
Firefly Online Cortex,343750.0
Resident Evil Revelations 2 / Biohazard Revelations 2,287290.0
RIFT,39120.0
Wolfenstein: The Old Blood ,350080.0
Warhammer: End Times - Vermintide,235540.0
Dead Rising 2: Off the Record,45770.0
Door Kickers,248610.0
NOT A HERO,274270.0
Call of Duty: Black Ops III - Awakening DLC Pack,366844.0
DARK SOULS III,374320.0
Kung Fury,374570.0
Dead by Daylight,381210.0
The Ship: Remasted,383790.0
Fallout,38400.0
Fallout Tactics,38420.0
Call of Duty: Black Ops III,311210.0
Just Cause 3,225540.0
RWBY: Grimm Eclipse,418340.0
Dead Rising,427190.0
LawBreakers,350280.0
TOXIKK,324810.0
Onimusha 3: Demon Siege,6570.0
Unreal Tournament: Game of the Year Edition,13240.0
Unreal Tournament 2004,13230.0
Need for Speed: Undercover,17430.0
The Last Remnant,23310.0
Velvet Assassin,16720.0
Aliens vs. Predator,10680.0
Prince of Persia: The Sands of Time,13600.0
Prince of Persia: The Forgotten Sands,33320.0
Lost Planet 2,45750.0
Magic: The Gathering — Duels of the Planeswalkers 2012,49470.0
Call of Juarez: The Cartel,33420.0
The Haunted: Hells Reach,43190.0
Bunch Of Heroes,111400.0
Waves,107600.0
Street Fighter X Tekken,209120.0
Resident Evil™: Operation Raccoon City,209100.0
Q.U.B.E.,203730.0
Q.U.B.E: Director's Cut,239430.0
Krater,42170.0
Rune Classic,210950.0
Red Faction,20530.0
Red Faction II,20550.0
Guns of Icarus Online,209080.0
They Bleed Pixels,211260.0
Serious Sam Double D XXL,111600.0
Serious Sam: The Random Encounter,201480.0
Serious Sam 2,204340.0
DOOM 3: BFG Edition,208200.0
Ravaged Zombie Apocalypse,96300.0
Aliens: Colonial Marines,49540.0
Forsaken World ,36620.0
Archeblade,207230.0
Vindictus,212160.0
Shadow Warrior Classic (1997),238070.0
Cry of Fear,223710.0
World of Guns: Gun Disassembly,262410.0
StarForge,227680.0
Duke Nukem 3D: Megaton Edition,225140.0
Evoland,233470.0
GRID 2,44350.0
Dead Island Riptide,216250.0
Akaneiro: Demon Hunters,230310.0
Total War: ROME II - Emperor Edition,214950.0
Skullgirls ∞Endless Beta∞,208610.0
Skullgirls,245170.0
Depth Hunter 2: Deep Dive,248530.0
Guncraft,241720.0
Blackguards,249650.0
Space Hulk,242570.0
Full Mojo Rampage,225280.0
Outlast,238320.0
Assault Android Cactus,250110.0
Eldritch,252630.0
KickBeat Steam Edition,255370.0
NARUTO SHIPPUDEN: Ultimate Ninja STORM 3 Full Burst,234670.0
Darkest Dungeon,262060.0
Vanguard Princess,262150.0
Vanguard Princess Director's Cut,281050.0
FINAL FANTASY XIV: A Realm Reborn,39210.0
Mitsurugi Kamui Hikae,263620.0
Gas Guzzlers Extreme,243800.0
Lords Of The Fallen,265300.0
Infectonator : Survivors,269310.0
Age of Wonders III,226840.0
METAL GEAR SOLID V: THE PHANTOM PAIN,287700.0
Broforce,274190.0
Life is Feudal: Your Own,290080.0
Tesla Effect,261510.0
BlazBlue: Continuum Shift Extend,294810.0
Far Cry 4,298110.0
Robocraft,301520.0
Zombie Army Trilogy,301640.0
Defiance,224600.0
Zombies Monsters Robots,306830.0
Enter the Gungeon,311690.0
Warface,291480.0
NEOTOKYO°,244630.0
The Red Solstice,265590.0
Mountain,313340.0
Space Hulk Ascension,317620.0
Yatagarasu Attack on Cataclysm,319280.0
We Happy Few,320240.0
Hotline Miami 2: Wrong Number,274170.0
"Warhammer 40,000: Regicide",322910.0
TERA,323370.0
Call of Duty: Advanced Warfare,209650.0
Call of Duty: Advanced Warfare - Multiplayer,209660.0
Reflex,328070.0
The Evil Within,268050.0
DRAGON BALL XENOVERSE,323470.0
Storm United,332970.0
Bermuda,337630.0
Nuclear Throne,242680.0
Dispatcher,341980.0
MechWarrior Online,342200.0
Oddworld: New 'n' Tasty,314660.0
Grand Theft Auto V,271590.0
Mortal Kombat X,307780.0
Arma 3,107410.0
